Title: Identifying Exoplanets with Deep Learning II: Two New Super-Earths 
       Uncovered by a Neural Network in K2 Data 
Authors: Dattilo A., Vanderburg A., Shallue C.J., Mayo A.W., Berlind P., 
         Bieryla A., Calkins M.L., Esquerdo G.A., Everett M.E., Howell S.B.,
	 Latham D.W., Scott N.J., Yu L. 
Table: K2 Planet Candidate Training/Validation/Test Set
================================================================================
Byte-by-byte Description of file: ajab0e12t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label   Explanations
--------------------------------------------------------------------------------
   1-  9 I9     ---   EPIC    EPIC identifier
      11 I1     ---   Num     Planet number
  13- 24 F12.9  d     Period  Orbital period
  26- 36 F11.6  d     Time    Time of Transit; BJD-2454833
211519560 1 34.86075303  3285.869017   1.722596766 J 16   0.090734393 4.63956e-01
211519891 1 38.64285294  3285.947572   1.033524177 J 16   0.076254011 7.43967e-01
211519903 1 31.35177549  3279.815173   1.431450735 J 16   0.065464067 3.97365e-01
211519999 1 15.17183819  3269.224814   0.25        J 16   0.483100742 6.96921e-01
211520958 1  9.323581951 3268.157874   4.972535797 J 16   0.018977547 5.96306e-01
211521121 1 12.2937486   3275.649027   8.364949397 J 16   0.051203556 9.10800e-01
211521365 1 38.60919038  3285.970575   1.088366537 J 16   0.06334175  8.17322e-04
211521618 1 31.92373601  3279.8117     1.357666309 J 16   0.035988068 5.76479e-01
211521703 1 10.57466249  3269.239321   1.677170497 J 16   0.034120092 5.84301e-01
211522569 1 29.86502091  3285.964751   1.266700559 J 16   0.117333042 7.42888e-01
211523382 1 36.01440373  3264.937397   1.448925541 J 16   0.121004377 2.19837e-02
211523494 1 30.7913298   3270.288286   1.38479156  J 16   4.894150523 4.88207e-04
211524114 1  0.715691068 3264.80304    1.470443041 E 16   0.075191117 1.02024e+00
211524148 1 22.38783604  3279.813516   1.417191004 J 16   0.081634641 1.43968e-01
211524280 1  9.323581105 3268.164036   4.571521944 J 16   0.030445672 5.77961e-03
211524301 1 27.67686062  3265.382113   0.424672389 J 16   0.15079905  9.16767e-02
211524644 1  9.354339695 3268.023771   3.946802663 J 16   0.026776683 4.09793e-01
211524731 1 38.6422006   3285.948611   2.108060178 J 16   0.119598597 9.58526e-01
211525135 1 34.86126722  3285.875176   2.253460848 J 16   0.580635381 6.65363e-01
211525145 1 25.10217847  3279.816622   1.592081461 J 16   0.040019494 6.41761e-01
211525593 1  0.521126768 3264.174769   0.31212089  J 16   0.018604735 8.98742e-01
211525754 1 19.15405936  3274.711993  11.62046672  J 16   0.065409715 9.22077e-01
211525873 1 25.78455152  3279.813819   1.435039193 J 16   0.042656723 5.47851e-01
211526317 1  9.323571026 3268.168154   4.380568024 J 16   0.026998156 3.35240e-01
211526469 1  4.658703398 3268.24161    2.237862587 J 16   0.043588    2.33815e-01
211526758 1 16.16187843  3265.546589   1.258616531 J 16   0.144162088 1.25406e-01
211526793 1  7.461024541 3264.897664   1.417495731 J 16   0.036247979 4.01532e-01
211526803 1 14.99774988  3270.931046   1.6485764   J 16   0.050725533 4.46075e-01
211527377 1 38.64183001  3285.944816   1.206337109 J 16   0.08844031  4.83603e-01
211528039 1  1.583668446 3265.30668    6.989705682 J 16   0.006579712 7.74429e-01
211529065 1  4.399420939 3264.740026   1.7547784   C 16   0.036073177 9.52445e-01
211529214 1  0.102133863 3264.223755   0.058829105 J 16   0.034809894 1.00000e-02
211529417 1 28.86616014  3285.924538   4.16978414  J 16   0.047118157 5.01997e-04
211529838 1 15.71315595  3279.82086    1.714945042 J 16   0.039226639 3.66537e-01
211530041 1 30.41764395  3269.222024  16.77353411  J 16   0.154086702 3.78641e-04
211530529 1 25.10216975  3279.817316   1.566100779 J 16   0.041176686 5.63525e-01
211531170 1 20.49753028  3265.477903   1.859577879 J 16   0.184211764 1.00804e+00
211531253 1 29.76250036  3283.491778   1.663989095 J 16   0.55498922  1.00088e+00
211531899 1 31.97667161  3265.538915   2.071470746 J 16   0.12649606  8.62814e-04
211531968 1 24.77984572  3279.816913   1.458027731 J 16   0.109794352 6.18572e-01
211532463 1 22.38845784  3279.818741   1.485738895 J 16   0.052904603 2.20354e-01
211533108 1 38.64280452  3285.95762    1.661437026 J 16   0.072012778 5.79297e-01
211533351 1 32.00355128  3265.698873   1.676394234 J 16   0.152301714 4.36413e-02
211533633 1  2.126782903 3264.792538   1.6268646   C 16   0.026171587 6.87454e-01
211533773 1 38.64695194  3285.946396   2.726980382 J 16   0.244930289 1.09148e+00
211533988 1 22.38767292  3279.817285   1.540738088 J 16   0.037946194 2.48754e-01
211534368 1 22.38680562  3279.818961   1.492645947 J 16   0.042687987 6.34811e-01
211535216 1 31.35025776  3279.813399   1.76391257  J 16   0.027395206 5.65849e-01
211535481 1  0.539688481 3264.145356   2.323899356 E 16   0.473148701 9.86929e-01
211536459 1 32.67395936  3265.62498    2.008610332 J 16   0.132385872 7.83762e-01
211536737 1 16.08740144  3279.816907   1.533786339 J 16   0.022888315 5.67571e-01
211537158 1 29.49833172  3265.583631   2.032332503 J 16   0.033625069 8.70541e-01
211538275 1 37.47511863  3265.366839   2.02461103  J 16   0.027263241 5.76554e-01
211539443 1 21.56403261  3265.496687   1.839321063 J 16   0.428900305 5.50194e-01
211539557 1 22.38845661  3279.817738   1.554242186 J 16   0.046939797 1.93577e-02
211539617 1 36.92676336  3285.89238    2.006503182 J 16   0.035779765 8.09670e-01
211540348 1  0.620412512 3264.600446   3.293087119 E 16   0.576985359 3.08906e-01
211541019 1 16.27960883  3279.822175   1.786591816 J 16   0.029559069 4.62869e-01
211541570 1 25.78427872  3279.82166    1.840539268 J 16   0.035097799 5.90176e-01
211541750 1 37.83716972  3268.73498    1.803996465 J 16   0.041494842 3.86126e-01
211541892 1 38.60791913  3285.954034   2.050482209 J 16   0.078380301 1.83187e-01
211542270 1 22.30599302  3265.596367   1.580258837 J 16   0.062890985 4.89481e-01
211542899 1 38.6415637   3285.953058   2.033734633 J 16   0.081522007 9.96583e-01
211543258 1 27.53205385  3287.860597   0.767336868 J 16   0.332233862 2.08307e-01
211543301 1 34.68397927  3285.957653   3.949475581 J 16   0.074286003 5.69743e-01
211543557 1 23.1273077   3279.819114   1.62003029  J 16   0.070591372 3.79933e-01
211543616 1  1.518288811 3264.894898   3.409601505 E 16   0.641668601 5.13069e-01
211544231 1 31.82186699  3265.695692   1.49005581  J 16   0.049450429 8.67145e-01
211544257 1  1.630124461 3265.082631   3.01548156  E 16   0.297073302 8.64019e-01
211544857 1 22.38790743  3279.817048   1.552955907 J 16   0.060776077 8.15539e-04
211545537 1  0.109741991 3264.216249   0.25        J 16   0.053235085 9.57468e-01
211545654 1 23.48814085  3265.68452    2.234673726 J 16   0.142420371 8.96017e-01
211546613 1  2.008074985 3265.891514   1.3769534   C 16   0.211184405 9.40520e-01
211546709 1 22.38773819  3279.814331   1.389742517 J 16   0.033145397 4.85187e-01
211547331 1 32.51097144  3296.565268   4.336282907 J 16   0.081668765 8.02807e-01
211547471 1 30.99375981  3293.587885   1.07568306  J 16   0.049065289 6.52847e-01
211548188 1 38.67612324  3265.694556   1.477242335 J 16   0.15317318  2.42991e-01
211548268 1  0.172925004 3264.315478   0.640178463 J 16   0.032176526 6.42354e-01
211548966 1 31.01699621  3293.569547   1.590129755 J 16   0.064208917 9.32255e-01
211549124 1 30.99378685  3293.597197   1.603551775 J 16   0.057135239 3.43077e-01
211549762 1 33.70209645  3295.20256    1.879974485 J 16   0.473523098 9.66375e-01
211550453 1 38.70990961  3285.912808   3.099721705 J 16   0.12063138  5.18313e-01
211551934 1 31.01915411  3293.561473   1.265535913 J 16   0.063905771 5.90665e-01
211552050 1  3.545118624 3264.951597   1.5056267   C 16   0.024576735 1.42847e-01
211552421 1 31.63198704  3279.814355   2.158320627 J 16   0.118968537 9.39282e-01
211552673 1 19.53557469  3279.823031   1.565627651 J 16   0.031464789 7.07198e-01
211553365 1 22.38789745  3279.815123   1.436167007 J 16   0.059769261 9.27392e-02
211553428 1 34.86150318  3285.876788   2.0267611   J 16   0.222082914 2.20792e-01
211554135 1  0.176172003 3264.236719   0.302818641 J 16   0.065111773 2.49565e-03
211555495 1 22.33921788  3265.517925   1.959058405 J 16   0.025253644 5.60522e-01
211556457 1 22.03019241  3285.502908   1.691713928 J 16   0.045777746 2.86359e-01
211556651 1  0.122566514 3264.154305   0.070598312 J 16   0.023001412 1.00000e-02
211556941 1 38.60870895  3285.946512   2.300977566 J 16   0.059419943 5.00005e-04
211557138 1 34.86168015  3285.871149   2.385664353 J 16   0.379006365 1.62106e-02
211557252 1 38.64110713  3285.95377    1.465768994 J 16   0.088613329 7.43954e-02
211557335 1 38.64295548  3285.948611   1.896562886 J 16   0.274942059 1.12968e+00
211557969 1 22.02972925  3285.402039   7.174222689 J 16   0.047641672 6.58653e-01
211558029 1 22.3878461   3279.817406   1.529443299 J 16   0.070869016 7.32601e-02
211558278 1 23.04053534  3285.94636    1.227454591 J 16   0.053926481 5.49022e-01
211559139 1 22.38847026  3279.819607   1.448916352 J 16   0.052013668 1.05720e-01
211559984 1 21.07806359  3282.014335   1.210028993 J 16   0.076331937 3.43367e-01
211560921 1 20.17905754  3279.812717   1.521731205 J 16   0.03311873  6.98712e-01
211563123 1 17.3257572   3265.306796   9.238152333 E 16   0.612375399 5.54124e-01
211563821 1 31.35179536  3279.81972    1.683652784 J 16   0.063374763 4.84823e-01
211564363 1 21.75916206  3285.485774   7.686878979 J 16   0.034649918 1.69755e-02
211565986 1 36.01362969  3279.822902   1.575860834 J 16   0.09926304  5.50922e-01
211580431 1  0.24522455  3264.385491   0.141249341 J 16   0.086373743 1.00000e-02
211581899 1  0.245224535 3264.262866   0.141249332 J 16   0.052264722 1.00000e-02
211582602 1  0.24522455  3264.385494   0.141249341 J 16   0.061393142 1.00000e-02
211585242 1 33.00162021  3265.139258   1.398034961 J 16   0.054324666 6.07137e-01
211586242 1 33.53098466  3265.148797   1.817787578 J 16   0.058002355 2.95016e-01
211586275 1 33.5309879   3265.148793   1.812917812 J 16   0.059418325 2.21454e-01
211586388 1 21.55430293  3265.153118   2.235885197 J 16   0.168760836 5.00783e-04
211587534 1  0.245224535 3264.385461   0.141249332 J 16   0.085101062 1.00000e-02
211588595 1 23.54298142  3283.095399   0.349019152 J 16   1.00135992  3.79322e-04
211589210 1 14.74952861  3265.114007   3.899847038 J 16   0.030859522 5.00003e-04
211591196 1 34.86054805  3285.877702   2.606135259 J 16   0.115989271 9.77083e-01
211591358 1  0.245224535 3264.262871   0.141249332 J 16   0.033756643 1.00000e-02
211592125 1  0.112384275 3264.233746   0.064733342 J 16   0.347248632 1.00000e-02
211593501 1  0.183936477 3264.185007   0.105947411 J 16   0.09717094  1.00000e-02
211593696 1 30.68967605  3270.262151   1.943175831 J 16   0.689202125 6.03486e-03
211593834 1  8.411597759 3269.3723     1.254053495 J 16   0.058245906 1.00868e+00
211594135 1  0.697658475 3264.67594    3.817302504 J 16   0.020107137 9.95503e-01
211594857 1  0.245224535 3264.262871   0.141249332 J 16   0.307130799 1.00000e-02
211595467 1 22.50284378  3264.440933   1.087883756 J 16   0.124388654 1.90643e-01
211595482 1 24.77968941  3279.814887   1.38795362  J 16   0.047814207 4.95374e-01
211596544 1 23.14349553  3279.830601   2.29754904  J 16   0.042801965 5.50237e-01
211598119 1 31.66150929  3293.314653   1.234427331 J 16   5.78106758  1.15691e-01
211598303 1  0.183936477 3264.185013   0.105947411 J 16   0.017720393 1.00000e-02
211598336 1  5.722562849 3269.401143   3.1894684   C 16   0.018271085 4.17043e-01
211598816 1 35.42451744  3289.863459   2.297148194 J 16   0.252055014 1.07409e+00
211599424 1  0.183936477 3264.185001   0.105947411 J 16   0.04852475  1.00000e-02
211599768 1  0.214585707 3264.226418   0.123601367 J 16   0.296408789 1.00000e-02
211600008 1 28.76404645  3274.184268   1.961992505 J 16   0.399770756 1.10607e+00
211601142 1  0.112384275 3264.233754   0.064733342 J 16   0.145617131 1.00000e-02
211601856 1 36.0118369   3279.819332   1.655333021 J 16   0.043074753 4.44300e-01
211602509 1 22.19171425  3265.170461   1.937811732 J 16   0.133490121 4.13751e-02
211603034 1 29.21290421  3264.335051   0.457725155 J 16   1.580458573 9.66831e-01
211603454 1  0.112384275 3264.23375    0.064733342 J 16   0.030298175 1.00000e-02
211603904 1 22.56950079  3265.251409   0.906920037 J 16   0.141503942 3.71089e-01
211604636 1  0.112384275 3264.233753   0.064733342 J 16   0.133510867 1.00000e-02
211604744 1 34.84964019  3285.892221   1.818156244 J 16   0.796042635 1.26522e-01
211604801 1 30.94205306  3270.006749   2.412393219 J 16   0.17759578  4.76481e-01
211604981 1 12.42760152  3267.32369    6.212251013 E 16   0.130248739 7.14379e-01
211605639 1 14.1895052   3265.627785   1.548497685 J 16   0.022676084 6.49619e-01
211605840 1  0.873323764 3264.881355   2.865425074 J 16   0.061151156 8.96041e-01
211606407 1  0.183936477 3264.185015   0.105947411 J 16   0.10576744  1.00000e-02
211606790 1 22.02985845  3285.508691   1.7355916   R 16   0.077056137 4.92571e-01
211606850 1  0.183936477 3264.185007   0.105947411 J 16   0.143398686 1.00000e-02
211606888 1  0.183936477 3264.185013   0.105947411 J 16   0.016791097 1.00000e-02
211607015 1  0.112384275 3264.233753   0.064733342 J 16   0.140062684 1.00000e-02
211607192 1 36.0136279   3279.820183   1.671355969 J 16   0.058268376 2.21081e-01
211607523 1 21.55432035  3265.643053   2.081887107 J 16   0.149628143 2.67060e-04
211607670 1  1.348800057 3264.364699   4.149853882 E 16   0.48045692  4.45601e-01
211607804 1  1.489956389 3264.928928   5.889060668 E 16   0.739792465 1.91275e-02
211608084 1 23.03981472  3285.924176   2.215506996 J 16   0.052763703 7.29431e-01
211608250 1 36.92573321  3285.891947   2.438237738 J 16   0.286406935 5.59351e-01
211608550 1 33.14048164  3285.884329   1.828965584 J 16   0.108913596 5.19138e-01
211608736 1  0.183881983 3264.284327   0.105916022 J 16   0.073463003 1.00000e-02
211610048 1 23.075238    3285.901238   1.352496442 J 16   0.156205117 5.31999e-01
211610367 1  6.616021487 3266.27135    3.1845585   C 16   0.010896285 6.54583e-01
211610561 1  0.245224535 3264.385477   0.141249332 J 16   0.02190569  1.00000e-02
211610667 1  0.112384275 3264.233753   0.064733342 J 16   0.028995797 1.00000e-02
211611139 1  1.882344985 3265.48367    1.447848003 E 16   0.122576316 9.35486e-01
211611158 1 52.6971601   3275.016354   4.5280654   C 16   0.017966151 4.99866e-04
211611391 1 36.01187055  3279.819204   1.629794904 J 16   0.04576728  5.29404e-01
211611589 1 30.69047199  3270.262705   1.792483666 J 16   0.378078607 2.08285e-01
211612180 1 34.77141586  3289.873713   1.106021131 J 16   0.605532169 1.30611e-03
211612201 1  0.245224535 3264.385477   0.141249332 J 16   0.175094783 1.00000e-02
211612420 1  0.112384275 3264.233755   0.064733342 J 16   0.129072327 1.00000e-02
211613886 1  0.479375528 3264.546657   1.706059937 E 16   0.216448961 9.61589e-01
211614344 1 14.18951441  3265.630166   1.639753382 J 16   0.025077601 6.14625e-01
211614489 1  0.183881983 3264.161719   0.105916022 J 16   0.16636363  1.00000e-02
211614965 1 33.57078165  3297.589566   5.845254979 J 16   0.048333421 2.11974e-03
211615724 1 30.62910981  3264.643624   0.25        J 16   0.929909181 6.08096e-02
211615799 1  0.245224535 3264.262878   0.141249332 J 16   0.166642091 1.00000e-02
211616023 1 21.58553503  3264.347547   1.537468569 J 16   0.030051311 2.03283e-01
211616100 1 27.94043467  3287.960209   3.510171274 J 16   0.483302505 2.05157e-03
211616367 1 23.26417777  3279.829427   1.674856568 J 16   0.093115349 2.90754e-02
211617918 1  0.245224535 3264.262873   0.141249332 J 16   0.028887296 1.00000e-02
211617961 1 30.68999893  3281.765128   1.684982692 J 16   0.523265478 7.11746e-01
211618022 1  1.854855047 3264.48666    3.7332223   E 16   0.066677637 7.97325e-03
211618119 1 21.61694662  3264.332698   1.238607777 J 16   0.337726994 5.00000e-04
211618887 1  0.367842168 3264.208301   0.211877089 J 16   0.156567005 1.00000e-02
211618939 1  1.85537045  3264.476333   5.6572304   E 16   0.040585433 9.83589e-01
211619120 1 11.10930981  3264.27481   13.91151573  E 16   0.398422156 6.93576e-01
211619126 1 16.26855603  3279.818097   1.558839711 J 16   0.02674264  7.03007e-01
211619587 1  0.197542429 3264.24974    0.113784439 J 16   0.124765767 1.00000e-02
211619654 1 32.24158332  3264.979612   2.741445705 J 16   0.174423184 8.19616e-01
211619805 1  1.855405865 3264.475128   6.0652522   E 16   0.165929606 1.05500e+00
211620069 1 21.47626463  3264.438403   1.030009349 J 16   0.082741812 2.13192e-04
211620138 1  1.855512984 3264.473398   6.559228424 E 16   0.585774828 6.06758e-01
211620205 1 32.7941888   3264.423181   1.130002544 J 16  18.59948042  2.80219e-02
211620238 1 32.24174945  3264.416515   2.230589895 J 16   0.245192523 3.51487e-03
211620324 1 26.75981916  3276.32775    0.673428968 J 16   0.250938736 7.82780e-01
211620839 1  0.469999671 3264.174141   0.25        J 16   0.423972214 1.18653e+00
211621726 1 16.37632008  3264.432021   1.808947785 J 16   0.32489264  2.49874e-02
211621961 1  5.539771279 3265.055436  13.87314439  E 16   0.308450957 2.86904e-02
211622145 1 30.69042604  3270.258455   1.014378912 J 16   0.555828728 4.88390e-04
211623145 1 25.56737338  3279.828921   2.119671999 J 16   0.04997689  9.04701e-03
211623490 1 22.27276875  3264.436958   1.185661547 J 16   0.184923475 8.55400e-02
211623771 1  1.854858537 3264.496916   5.2993925   E 16   0.070718963 1.01054e+00
211623867 1  0.143069297 3264.164176   0.082407915 J 16   0.128142701 1.00000e-02
211624704 1  0.143069297 3264.164172   0.082407915 J 16   0.125275254 1.00000e-02
211625255 1 12.24253261  3275.614494   1.179771423 J 16   0.027948746 7.34633e-01
211625591 1  0.143069297 3264.184629   0.082407915 J 16   0.106429952 1.00000e-02
211626490 1  0.747634725 3264.410361   3.862978628 E 16   0.503287036 4.33389e-01
211626683 1 31.19753064  3268.521469   1.764120183 J 16   0.342635156 4.36040e-04
211626966 1  0.117507949 3264.225414   0.067684579 J 16   0.096398519 1.00000e-02
211629587 1 19.07626159  3267.37926    2.220884024 J 16   0.761326411 1.89384e-03
211629953 1 30.99325639  3285.702963  11.96159517  J 16   0.035365275 9.53777e-01
211630250 1 28.79598809  3264.798732   1.832098053 J 16   0.158710562 4.35252e-04
211630461 1 30.76697515  3270.277254   0.517608615 J 16   0.126637663 9.05118e-01
211631538 1  5.512888469 3266.252124   0.96380898  C 16   0.049690486 2.08515e-02
211631904 1  0.441998016 3264.433313   1.96704068  E 16   0.591186624 5.39268e-01
211631967 1  2.003354189 3265.796953   0.63844603  C 16   0.082667864 5.71634e-01
211632140 1  0.112384275 3264.233764   0.064733342 J 16   0.054676126 1.00000e-02
211632519 1 22.84003741  3285.920363   5.092132812 J 16   0.142072567 1.06707e+00
211632715 1 36.08928952  3265.013346   2.139527266 J 16   0.498012105 1.36325e+00
211634095 1 35.5216827   3293.465585   6.678304352 J 16   0.054830715 1.85261e-03
211634305 1 28.88801251  3272.187007   2.572592611 J 16   0.385281091 6.88374e-03
211635275 1  0.245224535 3264.262878   0.141249332 J 16   0.21438069  1.00000e-02
211635875 1 30.12363665  3272.744284   1.199680263 J 16   0.043807437 5.93563e-01
211636364 1 19.6040843   3281.543635   1.151450593 J 16   0.049412525 4.18988e-01
211637025 1  0.730568565 3264.621275   1.65064677  E 16   0.447816816 9.07516e-01
211637629 1 24.7796648   3279.820567   1.387604559 J 16   0.038996581 6.59639e-01
211638401 1  0.530297852 3264.230498   0.89198435  C 16   0.024070107 9.22465e-01
211638427 1 21.72732601  3264.673188   1.558931373 J 16   0.033336629 7.27008e-01
211638449 1 23.02460613  3285.926689   2.139086394 J 16   0.092101747 4.08603e-01
211638883 1  0.271930881 3264.380455   0.82814156  E 16   0.053172699 1.00274e+00
211639283 1  6.741867231 3266.592091   8.8214041   E 16   0.234651254 6.75932e-01
211639399 1 23.07564606  3285.901208   1.690654707 J 16   0.114038093 1.00000e-02
211640195 1 36.92875116  3285.889509   2.097437218 J 16   0.105100388 7.04233e-01
211640495 1 10.28982549  3270.270305   0.250221852 J 16   0.058670221 1.16860e-03
211640546 1 36.9894063   3292.081297   5.941490627 J 16   0.032230519 3.24061e-04
211640602 1 28.81952868  3272.250342   0.931997703 J 16   2.933959438 6.24957e-02
211642012 1 22.95574561  3285.924681   1.956787503 J 16   0.059666774 5.80405e-01
211642761 1  9.318514402 3268.185082   4.877818037 J 16   0.013929903 6.88784e-01
211642882 1 23.89758025  3267.904416   2.2130823   C 16   0.171783842 9.47964e-01
211643711 1 21.98164013  3265.161362   2.550445425 J 16   0.241293063 3.74911e-01
211644356 1 37.93552577  3290.987716   2.337338383 J 16   0.07372378  1.84634e-03
211644647 1  2.044201936 3264.214475   7.642671256 E 16   0.264410925 3.67983e-01
211645055 1 28.20656199  3272.737528   1.727480154 J 16   0.085329279 5.05198e-01
211646498 1 34.86002678  3285.872135   1.973273255 J 16   0.07190427  2.09785e-03
211647852 1 21.61699691  3264.318078   1.978026288 J 16   0.284517793 5.29408e-03
211647888 1  0.183881983 3264.284331   0.105916022 J 16   0.089095105 1.00000e-02
211647896 1 15.00695729  3270.918011   1.39482606  J 16   0.18336916  6.81000e-05
211647930 1 14.75933429  3264.395741   4.8968027   C 16   0.045535042 2.91349e-04
211648901 1  0.176822472 3264.161965   0.83120765  E 16   0.01414152  8.08838e-01
211648981 1  0.24522455  3264.3855     0.141249341 J 16   0.205904758 1.00000e-02
211649214 1  3.787798692 3265.42011    2.1636732   C 16   0.06124333  7.34623e-01
211649440 1  9.344127236 3268.053728   5.733338678 J 16   0.012893013 7.37796e-03
211649611 1 33.33513704  3264.293355   3.825032034 J 16   0.019099479 7.38701e-01
211649984 1 21.50834086  3281.570811   1.007789513 J 16   0.028375497 8.64954e-01
211650321 1 11.75589088  3273.710896   1.285360705 J 16   0.033985474 5.89833e-01
211650554 1 31.2470333   3279.834681   4.764977017 J 16   0.443615689 1.11089e+00
211651573 1 34.85741578  3285.885028   1.760907532 J 16   0.60147165  1.89107e-01
211651819 1 20.06491557  3264.460557   1.409972027 J 16   0.034880264 5.58562e-01
211652774 1  0.102059275 3264.242372   0.058786142 J 16   0.014109666 1.00000e-02
211652806 1 25.78394337  3279.816482   1.53047216  J 16   0.027414205 6.58835e-01
211653822 1  1.0050455   3264.182753   4.209555889 J 16   0.288795034 2.19606e-02
211654088 1 34.86099275  3285.869618   1.775372888 J 16   0.11308469  4.97247e-01
211654153 1 38.81145144  3264.77738    2.616248478 J 16   0.163517512 1.83064e-03
211654183 1  5.690756299 3267.688768   1.280180698 J 16   0.017430545 7.23721e-01
211657434 1  0.24522455  3264.160706   0.141249341 J 16   0.162059363 1.00000e-02
211657504 1  0.264003603 3264.38236    0.75547174  C 16   0.011214654 6.82777e-01
211657812 1 31.35012959  3279.817805   1.583283095 J 16   0.048669366 5.99282e-01
211658126 1 33.58791425  3297.566306   7.599760623 J 16   0.021577458 3.83539e-01
211659891 1 30.84114227  3281.765843   2.059136144 J 16   0.125355884 6.49149e-01
211659927 1  0.24522455  3264.181142   0.141249341 J 16   0.175228185 1.00000e-02
211660072 1 31.35012036  3279.817376   1.604198483 J 16   0.04752941  5.39255e-01
211660206 1 10.28976956  3270.270308   0.25107557  J 16   0.064191549 7.46515e-03
211660241 1 29.90399807  3265.346849   1.764630804 J 16   0.212005691 2.18380e-04
211661864 1 34.86018362  3285.878885   1.956541771 J 16   3.013898917 1.00913e-03
211662047 1  0.317624179 3264.212696   1.788874771 E 16   0.472656819 8.47199e-01
211662850 1 34.86084293  3285.871144   1.922708305 J 16   0.177606914 4.43132e-01
211663011 1 38.23109411  3285.910572   4.106328178 J 16   0.033153877 7.48029e-01
211663197 1 38.60908242  3285.950551   2.084718477 J 16   0.029578772 1.35124e-01
211663947 1 27.38286653  3275.67583   11.56038003  J 16   0.117530996 2.08251e-01
211664772 1 21.57071396  3279.820437   1.687483604 J 16   0.03182697  5.13919e-01
211664909 1  0.317621894 3264.212242   0.99992187  C 16   0.019283444 7.77698e-01
211666111 1 10.29013123  3270.269675   0.25        J 16   0.22032874  9.85051e-01
211666893 1  0.143069297 3264.20506    0.082407915 J 16   0.021950588 1.00000e-02
211667192 1 32.35049028  3285.907755   2.676860504 J 16   0.055110614 4.99693e-01
211667817 1 34.84389147  3285.888252   2.879299153 J 16  31.55534357  3.09079e+01
211668366 1 34.4793262   3266.610972   1.655409707 J 16   0.098251925 2.35668e-01
211668616 1  1.11414425  3264.290486   6.663413303 J 16   0.019145995 9.91721e-01
211669363 1 23.04138084  3285.940655   2.028838294 J 16   0.05850285  9.82559e-01
211669608 1 38.75642373  3285.90396    2.879805386 J 16   0.466272961 1.06413e+00
211670157 1 36.93503032  3285.885137   2.402049928 J 16   0.476124492 9.35502e-01
211672376 1 34.86098225  3285.878684   2.169347481 J 16   0.041728016 6.18721e-03
211672588 1  4.211387933 3266.36255    0.91514825  C 16   0.047272229 4.10811e-02
211672727 1 21.602678    3281.374769   2.251038298 J 16   0.148004322 1.01066e+00
211672981 1 33.57708363  3297.551116   7.889013555 J 16   0.022756075 5.37070e-04
211673349 1  4.894273512 3264.628355   2.7569625   C 16   0.054019386 6.87819e-01
211675043 1 31.55692313  3264.377882   4.16306402  J 16   0.117406346 3.64483e-03
211675114 1 38.6409053   3285.949503   1.775689049 J 16   0.134863524 1.00286e+00
211675729 1  0.149885674 3264.167347   0.25        J 16   0.06830554  9.30672e-01
211675749 1 29.18848151  3286.739499   1.67318411  J 16   0.104467822 1.58172e-03
211675760 1 36.89420107  3285.871281   1.707874186 J 16   0.051307761 7.71642e-01
211675889 1  0.10208413  3264.203083   0.058800459 J 16   0.051466432 1.00000e-02
211676930 1 34.86198286  3285.868111   1.741771786 J 16   0.086761934 5.30136e-01
211677203 1  0.470011679 3264.606078   0.25        J 16   0.183646033 1.10167e+00
211677335 1 33.33468432  3264.432628   1.283529291 J 16   0.028302281 5.01240e-01
211678812 1 27.59266522  3291.295554   4.632156136 J 16   0.074694581 1.02510e+00
211679086 1  0.183881983 3264.284332   0.105916022 J 16   0.039061201 1.00000e-02
211679262 1  0.102133863 3264.16077    0.058829105 J 16   0.049833561 1.00000e-02
211682079 1  0.153275922 3264.144243   0.088286931 J 16   0.900573599 1.00000e-02
211682393 1 23.00666356  3285.90296    2.073844985 J 16   0.388811403 2.00433e-01
211684723 1 38.09301417  3297.5826    11.14749385  J 16   0.021941446 9.49618e-01
211684834 1 32.67354144  3296.648131   8.80650651  J 16   6.839170401 5.04999e-04
211685138 1  0.902270606 3264.800978   3.797306786 J 16   0.380131069 6.59749e-03
211685798 1  8.327631867 3269.788587   0.296545464 J 16   0.08777345  3.39709e-01
211685897 1  0.1634949   3264.226191   0.094173062 J 16   0.146466959 1.00000e-02
211686161 1  0.245224535 3264.160697   0.141249332 J 16   0.110326126 1.00000e-02
211686217 1  0.24522455  3264.283327   0.141249341 J 16   0.02394973  1.00000e-02
211686289 1  4.328663323 3265.647533   0.760244    C 16   0.112953203 2.97274e-02
211686601 1 27.18115536  3285.976267   1.168996104 J 16   0.033418187 5.18658e-01
211687170 1 32.6732072   3265.108536   7.429775387 J 16   0.070819774 4.02020e-03
211687344 1  0.183881983 3264.284319   0.105916022 J 16   0.113903362 1.00000e-02
211687496 1  0.1634949   3264.164779   0.094173062 J 16   0.21629652  1.00000e-02
211687497 1  0.183881983 3264.304761   0.105916022 J 16   0.17237609  1.00000e-02
211687674 1 22.15891875  3265.713191   0.301591238 J 16   0.537791893 2.29190e-01
211687863 1 14.94922285  3271.000998   1.499898974 J 16   0.040077476 6.19995e-01
211687889 1  0.245224535 3264.181128   0.141249332 J 16   0.04937412  1.00000e-02
